label,name
mn0000806247,Charlie Daniels
mn0000144847,Eagles
mn0000052382,The Marshall Tucker Band
mn0000850692,Jethro Tull
mn0000076057,King Crimson
mn0000282304,Robert Nighthawk
mn0000833738,"Robert Lockwood, Jr."
mn0000292915,Robert Wyatt
mn0000406733,Meredith Monk
mn0000750519,Terry Riley
mn0000785773,Laurie Anderson
mn0000475362,Arthur Russell
mn0000296815,Linda Perhacs
mn0000812051,David Toop
mn0000198187,Graeme Revell
mn0000162762,Fats Waller
mn0000455522,Earl Hines
mn0000234518,Louis Armstrong
mn0000594665,Diana Ross
mn0000096379,Boyz II Men
mn0000820434,Whitney Houston
mn0000262255,Mariah Carey
mn0000935739,Musiq Soulchild
mn0000208774,Janet Jackson
mn0000105685,Krokus
mn0000199995,Genesis
mn0000246611,Judas Priest
mn0000835648,Uriah Heep
mn0000408696,Mercury Rev
mn0000485204,Ingrid Michaelson
mn0000775877,Coldplay
mn0000056358,Magnetic Fields
mn0000169795,Fiona Apple
mn0000884686,Norah Jones
mn0000029086,Snoop Dogg
mn0000001241,Spearhead
mn0000826762,Digable Planets
mn0000599732,Arrested Development
mn0000658346,Gil Scott-Heron
mn0000651107,Marianne Faithfull
mn0000681154,Yeah Yeah Yeahs
mn0000756180,Sinéad O'Connor
mn0000012972,TV on the Radio
mn0000123007,The Dickies
mn0000076055,Germs
mn0000206407,Descendents
mn0000927373,Adolescents
mn0000787553,Barbara Lea
mn0000177366,Carol Sloane
mn0000582613,Dave Frishberg
mn0000067528,Bob Dorough
mn0000106589,Jackie & Roy
mn0000754075,Surgeon
mn0000852007,Roy Orbison
mn0000077870,Bill Haley
mn0000046699,The Everly Brothers
mn0000627337,Tommy Roe
mn0000194018,Del Shannon
mn0000498577,Adrian Belew
mn0000127337,Be Bop Deluxe
mn0000359016,Richard Thompson
mn0000178916,Fred Frith
mn0000138699,Frank Zappa
mn0000803003,Flying Saucer Attack
mn0000145443,Fito Olivares
mn0000485991,Mike Laure
mn0000686873,Willie Mae Ford Smith
mn0000195171,Dorothy Love Coates
mn0000668448,James Cleveland
mn0000293583,Sally Barker
mn0000817000,Johnny Ace
mn0000599138,Arizona Dranes
mn0000778344,LaVern Baker
mn0000271029,Esther Phillips
mn0000485191,The Pastels
mn0000086312,The Judds
mn0000300959,Ruins
mn0000664771,Harry Pussy
mn0000002330,Sergio Mendes
mn0000954817,Marcos Valle
mn0000607202,Air
mn0000180023,Tortoise
mn0000664459,Da Brat
mn0000028316,Slim Smith
mn0000248392,Wes Montgomery
mn0000753985,Steve Lawrence
mn0000162677,Dizzy Gillespie
mn0000678009,Henry Mancini
mn0000181694,Carmen Miranda
mn0000629564,Buzzcocks
mn0000753617,The Adverts
mn0000487111,Oblivians
mn0000490620,The Real Kids
mn0000751910,Testament
mn0000579839,Suicidal Tendencies
mn0000167320,Fear Factory
mn0000005441,Pantera
mn0000625278,Broken Social Scene
mn0000687487,Yo La Tengo
mn0000005251,Spacemen 3
mn0000268990,Luna
mn0000493848,Aphex Twin
mn0000831104,Juan Atkins
mn0000926428,Thomas Dolby
mn0000489520,Mike Oldfield
mn0000587608,Ryuichi Sakamoto
mn0000930204,The Art of Noise
mn0000402976,Meat Beat Manifesto
mn0000748994,Trick Daddy
mn0000725333,Yung Joc
mn0003264096,Boosie Badazz
mn0000477875,The Supremes
mn0000757622,Sinbad
mn0000073383,The Gap Band
mn0000025778,Slave
mn0000373592,Nate Dogg
mn0000748421,Trey Anastasio
mn0000146544,Eddie Van Halen
mn0000655353,Gwendolyn
mn0000099561,The Incredible String Band
mn0000416785,Nino Rota
mn0000170369,Lynyrd Skynyrd
mn0000554963,Harry Chapin
mn0000255964,Little Brother
mn0000026504,Slum Village
mn0000228027,Jeff Mills
mn0000355386,Plastikman
mn0000243012,Rockpile
mn0000473468,Rhino Bucket
mn0000540883,Guns N' Roses
mn0000046422,Angus Young
mn0002303919,Private Eleanor
mn0000451296,Red House Painters
mn0000171637,Duane Eddy
mn0000750456,Paul Revere & the Raiders
mn0000921965,The Ventures
mn0000198512,Edvard Grieg
mn0000958980,Richard Wagner
mn0000247065,Destroyer
mn0000031606,Smog
mn0000574540,The Spinanes
mn0000225930,Liz Phair
mn0000839504,Juliana Hatfield
mn0000610346,Aimee Mann
mn0000952786,Goldfrapp
mn0000602859,The Afghan Whigs
mn0000312353,Screaming Trees
mn0000597965,Archers of Loaf
mn0000229157,Magazine
mn0000315118,Pylon
mn0000232554,Madder Rose
mn0001935789,Sennen
mn0000555075,Skream
mn0000483848,The Vibrators
mn0000147635,Carly Simon
mn0000686897,Linda Ronstadt
mn0000174557,Carole King
mn0000492670,Monty Python
mn0000151979,Bay City Rollers
mn0000343940,Ray Brown
mn0002683580,Doug Hream Blunt
mn0000945196,Gerry Rafferty
mn0000149515,Joe Cocker
mn0000198480,Cat Stevens
mn0000520975,Tommy James & the Shondells
mn0000422405,The Replacements
mn0000154998,Bauhaus
mn0000296903,Love and Rockets
mn0000758444,Blur
mn0000011052,Tracy Byrd
mn0000300749,Sammy Kershaw
mn0000214162,Vince Gill
mn0000605375,Alan Jackson
mn0000396676,Randy Travis
mn0000207127,Ricky Van Shelton
mn0000015318,Travis Tritt
mn0000792370,Clint Black
mn0000798248,Garth Brooks
mn0000807317,Joe Perry
mn0000187478,Eric Clapton
mn0000950956,Gorilla Biscuits
mn0000574102,Dashboard Confessional
mn0000319089,Mary Lou Lord
mn0000181145,Victoria Williams
mn0000120953,Cowboy Junkies
mn0000280960,Lone Justice
mn0000381371,Neko Case
mn0000030431,Slowdive
mn0000310087,Jungle Brothers
mn0000237949,Main Source
mn0000142704,The Disposable Heroes of Hiphoprisy
mn0000090018,The Last Poets
mn0000750330,Stetsasonic
mn0000933772,Brand Nubian
mn0000071970,The J.B.'s
mn0000193601,Gang Starr
mn0001458869,Charles Rosen
mn0000936190,Stevie Nicks
mn0000162269,Faith Hill
mn0000161808,Shania Twain
mn0000780258,Christina Aguilera
mn0000673933,Mandy Moore
mn0000029791,Paul Weller
mn0000820195,Whitehouse
mn0000169341,Luther Campbell
mn0000066743,The Fat Boys
mn0000045590,Blowfly
mn0000045429,Marie-Claire Alain
mn0000018786,Tego Calderón
mn0000264350,Sean Paul
mn0000672553,Mangu
mn0000089018,The Jayhawks
mn0000025857,Shep Pettibone
mn0000245504,Dennis Miller
mn0000345700,Roseanne Barr
mn0000077267,Bill Hicks
mn0000136045,Joan Rivers
mn0000115739,Chris Rock
mn0000295415,Richard Pryor
mn0000110161,Chicago
mn0000845662,Jill Scott
mn0001041581,Nickel Eye
mn0000902138,20/20
mn0000390239,Michael Brecker
mn0000250435,Wayne Shorter
mn0000642196,George Coleman
mn0000139804,Joe Henderson
mn0000304284,Junior Walker
mn0000003952,Serge Lama
mn0000121590,Jacques Brel
mn0000366164,Rick James
mn0000198922,Esquerita
mn0000485791,Wipers
mn0000737770,Donald Lawrence
mn0000083095,Kirk Franklin
mn0000031263,Andraé Crouch
mn0000764636,The Clark Sisters
mn0000227708,Walter Hawkins
mn0000035338,Peabo Bryson
mn0000230626,Mark Heard
mn0000771388,Black Rebel Motorcycle Club
mn0000090169,King Floyd
mn0000933172,Allen Toussaint
mn0000814898,Lee Dorsey
mn0000260206,Van Halen
mn0000601079,Eros Ramazzotti
mn0003085111,Lorde
mn0000663645,Bon Iver
mn0002290007,Grimes
mn0002435745,James Blake
mn0001035294,Drake
mn0002048033,Sleigh Bells
mn0000080391,Bombshell Rocks
mn0000335747,Rancid
mn0000471355,Operation Ivy
mn0000937098,Stiff Little Fingers
mn0000397880,Nick Cave
mn0000483270,Mitch Ryder
mn0000489676,The Pretty Things
mn0000278575,Hoyt Axton
mn0000573870,The Troggs
mn0000923618,The Standells
mn0002993710,Don Covay
mn0000929776,Arvo Pärt
mn0000186927,Harold Budd
mn0000667669,Daft Punk
mn0001747582,Karl-Birger Blomdahl
mn0000530745,Bruce Springsteen
mn0000135196,Disco Inferno
mn0000406589,Medicine
mn0000522041,Pauline Oliveros
mn0000599278,Adorable
mn0000764181,The Church
mn0000746731,Spiritualized
mn0000290464,Roy Haynes
mn0000558339,Hank Jones
mn0000133119,Thad Jones
mn0000081796,Kenny Clarke
mn0000894930,The Radio Dept.
mn0000753868,Sigur Rós
mn0000495388,Pia Fraus
mn0000205180,Dr. John
mn0000815236,Delbert McClinton
mn0000517074,Brian McKnight
mn0000832507,Rocket from the Crypt
mn0000960690,X
mn0000134729,Faith No More
mn0000364399,Public Image Ltd.
mn0000490952,Anthrax
mn0000766094,Commodores
mn0000081493,Killing Joke
mn0000371258,Napalm Death
mn0000633181,Butthole Surfers
mn0000946137,Canned Heat
mn0000038490,The Band
mn0000069060,Babes in Toyland
mn0000138980,Earl Brutus
mn0000416245,The Raspberries
mn0000022348,Patty Griffin
mn0000013384,Tanya Tucker
mn0000770839,Hammock
mn0000665945,Godspeed You! Black Emperor
mn0000758999,Boards of Canada
mn0000586389,The Watersons
mn0000044833,Andy Bey
mn0000606283,Al Jarreau
mn0000137494,Fats Domino
mn0000168784,Eddie Jefferson
mn0000106987,"Lambert, Hendricks & Ross"
mn0000213590,Joe Williams
mn0000212612,Johnny Hartman
mn0000422891,Nivea
mn0000578999,Aaliyah
mn0000164053,Faith Evans
mn0000944172,Camp Lo
mn0000224257,Jay-Z
mn0000841475,Pete Rock & C.L. Smooth
mn0000852558,Point of Grace
mn0000044068,Steven Curtis Chapman
mn0000100575,Chris Tomlin
mn0000886961,Relient K
mn0000466759,Michael W. Smith
mn0000017387,Sixpence None the Richer
mn0000763611,The Godz
mn0000113839,Crime
mn0000552843,Glenn Branca
mn0000418794,The Shaggs
mn0000988386,Cecil Taylor
mn0000239329,John Zorn
mn0000759643,Rhys Chatham
mn0000521704,Yoko Ono
mn0000948557,DNA
mn0000848913,Richard Hell
mn0000148124,Alternative TV
mn0000763506,Derek Bailey
mn0000818432,Destroy All Monsters
mn0000489999,The Raincoats
mn0000793623,Arto Lindsay
mn0000423305,Mission of Burma
mn0000043489,The B-52s
mn0000108826,Jackie Wilson
mn0000801573,Doris Troy
mn0000931202,Arthur Alexander
mn0000242511,"Johnny ""Guitar"" Watson"
mn0000329468,Jerry Butler
mn0000128585,Jackie Mittoo
mn0000543055,Georgie Fame
mn0000824599,Little Walter
mn0000064569,"The ""5"" Royales"
mn0000789055,Explosions in the Sky
mn0000855836,The Promise Ring
mn0000140689,Dead Boys
mn0000108554,Cheo Feliciano
mn0000296024,Rubén Blades
mn0000685058,Antonio Vivaldi
mn0001440888,Francesco Durante
mn0002825814,Bastille
mn0000597094,Morrissey
mn0000461592,Reno & Smiley
mn0000924030,Anthony Braxton
mn0000581713,Anthony Hamilton
mn0000747984,Paul Chambers
mn0000239169,Sam Jones
mn0000275832,Ron Carter
mn0000741325,Cedar Walton
mn0000216294,John Coltrane Quartet
mn0000536754,Burl Ives
mn0000048331,Blind Willie McTell
mn0000094252,Bing Crosby
mn0000264499,Amos Lee
mn0000590285,Billy Preston
mn0000031685,Paul Simon
mn0000078044,Bill Withers
mn0000137474,Laura Nyro
mn0000163903,G. Love
mn0000961234,Dave Matthews Band
mn0000175708,Ry Cooder
mn0000949259,"Harry Connick, Jr."
mn0000814751,John Prine
mn0000346563,Rosie Thomas
mn0000135391,Benny Golson
mn0001634215,"I, Ludicrous"
mn0000042589,The Beta Band
mn0000664770,Gorillaz
mn0000095166,Botch
mn0000166558,Drive Like Jehu
mn0000007869,Annea Lockwood
mn0000643549,Cal Tjader
mn0000827771,Looper
mn0000590441,Young Marble Giants
mn0000481057,Orchestral Manoeuvres in the Dark
mn0000507491,8Ball and MJG
mn0000314793,N.W.A
mn0000587540,Above the Law
mn0000086065,Ice Cube
mn0001563871,Hearts and Flowers
mn0000194703,The Flying Burrito Brothers
mn0000939567,Buffalo Springfield
mn0000163229,Electric Light Orchestra
mn0000829643,Hubert Sumlin
mn0000584695,Willie Johnson
mn0000166652,Drexciya
mn0000352155,Plaid
mn0000069534,Bon Jovi
mn0000500992,Mötley Crüe
mn0000355616,Poison
mn0000193320,Def Leppard
mn0000075825,The Coasters
mn0000496525,Moondog
mn0000026350,Wolfgang Amadeus Mozart
mn0001188987,Henry Cowell
mn0000075140,Johann Sebastian Bach
mn0000238375,Madlib
mn0000428126,J Dilla
mn0000330601,Pharoah Sanders
mn0000006143,Alice Coltrane
mn0000853926,Popol Vuh
mn0000630882,Brownie McGhee
mn0000854925,Karlheinz Stockhausen
mn0000199185,Vladimir Ussachevsky
mn0000798326,Freddie Hubbard
mn0000243527,Weather Report
mn0000267354,Horace Silver
mn0000548338,Cannonball Adderley
mn0000120489,Cormega
mn0000095577,Kool G Rap & DJ Polo
mn0000566430,Mobb Deep
mn0000220595,MC Shan
mn0000039917,The Beatnuts
mn0000084433,Blaq Poet
mn0000121234,Large Professor
mn0000050434,Big Daddy Kane
mn0000110847,Kool G Rap
mn0000203711,Tuck & Patti
mn0000201760,George Benson
mn0000738855,Grant Green
mn0000294376,"Sammy Davis, Jr."
mn0000792583,Pat Martino
mn0000185948,Carmen McRae
mn0000223701,John McLaughlin
mn0000068780,Kenny Burrell
mn0000772999,Kim Thayil
mn0000123076,Layne Staley
mn0000681171,Highway 101
mn0000206529,Desert Rose Band
mn0000505532,Tim Hardin
mn0000129761,Jimmy Webb
mn0000450991,The Weepies
mn0000123915,Christine McVie
mn0000383889,Matchbox Twenty
mn0000153519,Earl Scruggs
mn0000157908,Don Reno
mn0000021009,Slash
mn0000079468,Bailter Space
mn0000575429,The Verlaines
mn0000220374,Machito
mn0000828166,Mario Bauzá
mn0000310383,Pérez Prado
mn0000942252,Compay Segundo
mn0000048632,The Make-Up
mn0001012596,Crystal Antlers
mn0000381483,The Nation of Ulysses
mn0000158309,Pat Benatar
mn0000492275,The Runaways
mn0000137580,The Cramps
mn0000091438,The Gun Club
mn0000129637,Crass
mn0000582419,Subhumans
mn0000110604,Chick Webb
mn0000855267,Run On
mn0000243616,Lilys
mn0000049017,The Swirlies
mn0000756229,Phill Niblock
mn0000687566,Iannis Xenakis
mn0000195866,Eric's Trip
mn0000171711,Carlinhos Brown
mn0000215584,Jorge Ben
mn0000095613,Chico Buarque
mn0000652255,Gilberto Gil
mn0000497132,Milton Nascimento
mn0000573410,Maria Bethânia
mn0000189678,Galaxie 500
mn0000922836,The Sugarman 3
mn0000226908,Big John Patton
mn0000169124,Eddie Harris
mn0000808198,Lou Donaldson
mn0000827320,Houston Person
mn0000148004,Dirty Projectors
mn0000976936,Viking Moses
mn0000481915,Mick Harvey
mn0000016448,Amália Rodrigues
mn0000794145,Dock Boggs
mn0000528221,Dave Van Ronk
mn0000044906,The Birthday Party
mn0000132710,Crime & the City Solution
mn0000034988,Swans
mn0000634377,David Axelrod
mn0000317865,Jennifer Lopez
mn0000812741,John Petrucci
mn0000401114,Maze
mn0000924630,Theatre of Tragedy
mn0000012809,The Sisters of Mercy
mn0000120060,Christian Death
mn0000477613,The Mission UK
mn0000202235,G.B.H.
mn0000504462,108
mn0000561105,Hatebreed
mn0000790525,Tahiti 80
mn0000420675,Simian Mobile Disco
mn0000093566,Inspiral Carpets
mn0000569914,Moby Grape
mn0000840102,Jefferson Airplane
mn0000135829,Electric Flag
mn0000007729,The Trashmen
mn0000491220,The Ronettes
mn0000814606,Wanda Jackson
mn0000207735,Charlie Feathers
mn0000366407,Nancy Sinatra
mn0000036310,Shonen Knife
mn0000033560,Suzi Quatro
mn0000418955,The Shangri-Las
mn0000240311,Link Wray
mn0000893826,The Rock-A-Teens
mn0000141096,Eddie Lang
mn0000073257,Bobby Durham
mn0000273628,Louie Bellson
mn0000539774,Buddy Rich
mn0000121483,Cozy Cole
mn0000134722,Jo Jones
mn0000289569,Plexi
mn0000081194,"Bobby ""Blue"" Bland"
mn0000805298,Charles Brown
mn0000309328,Percy Mayfield
mn0000614455,The Brian Jonestown Massacre
mn0000461998,Michael Stipe
mn0000619637,Alemayehu Eshete
mn0000402872,The Meters
mn0000259561,Let's Active
mn0000511151,Mitch Easter
mn0000827620,Loop
mn0000080720,The House of Love
mn0000129308,The Durutti Column
mn0000110341,The Creation
mn0000787933,James Keelaghan
mn0000522377,Sting
mn0000170770,Erykah Badu
mn0000241499,Lily Tomlin
mn0000892771,The O'Jays
mn0000167735,Frankie Lymon & the Teenagers
mn0000495366,The S.O.S. Band
mn0000083013,The Jackson 5
mn0000569685,The Temptations
mn0000116388,Kurtis Blow
mn0000179698,Pat Metheny
mn0000056405,Attila Zoller
mn0000764702,Bill Evans
mn0000738182,Gary Burton
mn0000286483,Jim Hall
mn0000789775,Clifford Brown
mn0000768027,Kenny Dorham
mn0000883694,Red Rodney
mn0000792175,Fats Navarro
mn0000205959,Tycho
mn0000134600,D'Angelo
mn0000936658,Brigitte Fontaine
mn0000088938,Chris & Cosey
mn0000160975,Fates Warning
mn0000255347,Savatage
mn0000957340,Helloween
mn0000803544,Dream Theater
mn0000678339,XTC
mn0000586798,Thievery Corporation
mn0000492162,The Prodigy
mn0000165446,Ed Rush
mn0000793225,Diplo
mn0000263271,Lifehouse
mn0000782768,Creed
mn0000806336,Los Tigres del Norte
mn0000743968,Patrice Rushen
mn0000333573,Randy Crawford
mn0000238686,Robin Thicke
mn0000649435,Gerald Levert
mn0000200074,Lenny Kravitz
mn0000064509,Bobby Womack
mn0000402249,Raphael Saadiq
mn0000182415,Fugees
mn0000123515,Christión
mn0000545097,Extremoduro
mn0000190920,John Vanderslice
mn0000863102,Neutral Milk Hotel
mn0000387530,Matthew Sweet
mn0000662652,Fudge Tunnel
mn0000349157,Melvins
mn0000156043,Discharge
mn0000087179,The Knack
mn0000105354,Cheap Trick
mn0000489209,The dB's
mn0000483587,The Move
mn0000077283,Geto Boys
mn0000463803,Ol' Dirty Bastard
mn0000409968,Reba McEntire
mn0000683864,David Zinman
mn0000787702,The Dillinger Escape Plan
mn0000089305,The Jesus Lizard
mn0000453041,Meshuggah
mn0000246523,Judy Garland
mn0000417607,The Red Krayola
mn0000753685,Soft Machine
mn0000313792,Velvet Crush
mn0000189864,Game Theory
mn0000064303,Badfinger
mn0000087985,The Hollies
mn0000491802,The Records
mn0000421000,Shoes
mn0000763601,The Gories
mn0000238297,Delta 5
mn0000154530,Beat Happening
mn0000490296,Thee Headcoats
mn0000498691,The Slits
mn0000061172,The Cars
mn0000474150,The National
mn0000996795,The War on Drugs
mn0000781172,Jimmy Smith
mn0000031653,Som Imaginário
mn0000275401,Lonnie Johnson
mn0000620578,Tommy Sands
mn0000290072,Roberta Flack
mn0000590265,Annie Ross
mn0000423437,Mildred Bailey
mn0000813485,Lee Wiley
mn0001480523,Anton Arensky
mn0000250057,Nikolai Rimsky-Korsakov
mn0000891063,Misfits
mn0000262821,Didjits
mn0000132505,Clikatat Ikatowi
mn0000490817,Antioch Arrow
mn0000123363,Converge
mn0000069153,Joan Baez
mn0000274321,"Peter, Paul and Mary"
mn0000756740,Swell Maps
mn0000367188,Rihanna
mn0001596642,Ellie Goulding
mn0002784799,Lana Del Rey
mn0000183406,Fingers Inc.
mn0000759998,Autechre
mn0000355555,Nitzer Ebb
mn0000148305,Fred Hammond
mn0000826299,Lil Jon
mn0000226714,Dem Franchize Boyz
mn0000847006,D4L
mn0000836394,Scissor Sisters
mn0000574597,ABC
mn0000545074,George Michael
mn0000858827,Queen
mn0000139741,Frankie Goes to Hollywood
mn0000756291,Sylvester
mn0000093565,Black Label Society
mn0000186594,Françoise Hardy
mn0000792530,Tori Amos
mn0001514931,Ernst Krenek
mn0001510513,Alban Berg
mn0000108340,The Zutons
mn0000251361,Dexys Midnight Runners
mn0000103033,Chuck Jackson
mn0000774956,Chris Kenner
mn0000820076,Johnny Gimble
mn0000778332,Jimmie Davis
mn0000248798,Judee Sill
mn0000626268,Buffy Sainte-Marie
mn0000678769,Darkthrone
mn0000335302,Mayhem
mn0000677842,Hellhammer
mn0000884272,Red Nichols
mn0000104461,Bix Beiderbecke
mn0000758208,Beth Orton
mn0000270162,Lil Scrappy
mn0002068342,Young Thug
mn0000026952,Smokie Norful
mn0000158839,Greg Ginn
mn0000007448,The Delfonics
mn0000231997,John Paul Jones
mn0000193848,Geezer Butler
mn0000721909,Wiz Khalifa
mn0000940125,David Banner
mn0000924367,Three 6 Mafia
mn0000602378,Timbaland
mn0002674162,The Weeknd
mn0000182724,The Flesh Eaters
mn0000108489,James Chance
mn0000132185,James Chance & The Contortions
mn0000225948,Dead Can Dance
mn0000253098,Diamanda Galás
mn0000114708,Current 93
mn0000921306,808 State
mn0000891575,The Orb
mn0000206241,Eurythmics
mn0000807949,Underworld
mn0000748222,Siouxsie and the Banshees
mn0000598083,Zeena Parkins
mn0000816012,Lene Lovich
mn0000414016,Nina Hagen
mn0000780948,Ladytron
mn0000277572,Phoenix
mn0000894962,The Postal Service
mn0000566984,Man Parrish
mn0000564631,The Sugarhill Gang
mn0000864878,New Bomb Turks
mn0000919603,Animal Collective
mn0000414038,The Polyphonic Spree
mn0000958916,Holland-Dozier-Holland
mn0000312354,Screeching Weasel
mn0000317545,NOFX
mn0000420097,The Queers
mn0000757342,blink-182
mn0000604845,Tim Hagans
mn0000023202,Stereo MC's
mn0000074853,The KLF
mn0001011323,Kid Cudi
mn0000019830,Skullflower
mn0000858705,Pussy Galore
mn0000036987,Sonny Sharrock
mn0000324646,Ned's Atomic Dustbin
mn0000511257,The Soup Dragons
mn0000149174,Carter the Unstoppable Sex Machine
mn0000578141,The Spinners
mn0000081231,Bobby Hutcherson
mn0000208404,Dexter Gordon
mn0000489845,Milt Jackson
mn0000833150,Lionel Hampton
mn0000490416,Thelonious Monk
mn0000593911,Dave Pike
mn0000228371,Death in June
mn0000676885,The Danse Society
mn0000784766,Clan of Xymox
mn0000228851,:zoviet*france:
mn0000564249,Dana Dane
mn0000113300,Kool Moe Dee
mn0000162961,East River Pipe
mn0000015694,Teenage Fanclub
mn0000933809,Tom Verlaine
mn0000766361,The Go-Betweens
mn0000212370,Hans Werner Henze
mn0000128873,Jack White
mn0000038469,Beastie Boys
mn0000303626,Kansas
mn0000674873,Wishbone Ash
mn0000798992,"Emerson, Lake & Palmer"
mn0000304401,Procol Harum
mn0000359613,Rick Springfield
mn0000576978,The Wolfgang Press
mn0000105422,Corrosion of Conformity
mn0000858710,Marty Robbins
mn0000927627,Mose Allison
mn0000237517,Lee Hazlewood
mn0000394806,Randy Newman
mn0000625739,Stevie Ray Vaughan
mn0000894239,Plasmatics
mn0000165663,Twisted Sister
mn0000005953,Alice Cooper
mn0000397440,Maurizio
mn0000142383,Basic Channel
mn0000897181,Oval
mn0000222373,MJ Cole
mn0000159337,Clifton Chenier
mn0000220710,Lightnin' Slim
mn0000817754,Ween
mn0000190331,Gamma Ray
